Date,Open,High,Low,Close,Volume
2015-02-09,94.36826173455972,94.8826781119882,94.20291261204378,94.43256378173828,22604700
2015-02-10,94.95613659048263,96.03090202522245,94.80915652672581,95.90229797363281,23686500
2015-02-11,96.01253417131404,96.47183639698859,95.82881608440253,96.25137329101562,20303600
2015-02-12,96.87602307556092,97.4088153309839,96.72905001002101,97.3720703125,22520300
2015-02-13,97.6476888653815,98.22640734159687,97.46396370820334,98.20803833007812,29030200
2015-02-17,98.20805241146239,98.36421356115609,97.96002516580847,98.29991149902344,17675300
2015-02-18,98.18046029272189,98.49278951116544,98.0518562052443,98.43767547607422,15149600
2015-02-19,98.37333891076398,98.98880916686801,98.34578190092554,98.92450714111328,19828100
2015-02-20,98.86020108713933,99.6410133704585,98.54787196877473,99.58589935302734,28336700
2015-02-23,99.53078961090507,99.71451470382912,99.31032650779191,99.68695068359375,17868000
2015-02-24,99.5583429212139,99.8798600697782,99.25520879385205,99.76043701171875,19745000
2015-02-25,99.61348297763858,99.99929521953224,99.29196576766375,99.51243591308594,19472300
2015-02-26,99.61347320876865,100.07277545409364,99.33788905821524,100.01765441894531,22255500
2015-02-27,99.9809176939076,100.04522674164917,99.4205753558429,99.57673645019531,27757600
2015-03-02,99.76962926067176,100.51369661790227,99.75125324708331,100.4769515991211,22988600
2015-03-03,100.17381006665082,100.27485710874345,99.37462173602593,100.00846099853516,20788900
2015-03-04,99.6777864466174,99.82475953727528,99.08069205890196,99.62266540527344,21007400
2015-03-05,99.87988112223236,100.10034426361753,99.38383379781803,99.79720306396484,15381000
2015-03-06,99.66858816215769,99.86149426598013,98.41928548258706,98.66731262207031,30990400
2015-03-09,98.86940172198601,99.20009990904629,98.46522049988721,98.95207977294922,26237100
2015-03-10,98.24474776624817,98.27231178810302,97.1148681640625,97.1148681640625,34234500
2015-03-11,97.26182666477209,97.38124971639363,96.51775937929348,96.55450439453125,25459700
2015-03-12,96.48102513458981,97.29858254181094,96.41672310284419,97.1883544921875,21473200
2015-03-13,97.0964757101978,97.48229485848609,96.15950236925742,96.76577758789062,42021100
2015-03-16,97.12405808269259,98.05184359324417,97.02301102575785,98.01509857177734,25674100
2015-03-17,97.7486998262882,98.32741808863581,97.51904872098264,98.17125701904297,19603800
2015-03-18,97.90485386249325,99.58590151458009,97.3996186637584,99.13578033447266,40622200
2015-03-19,99.23685047648806,99.55836067398711,99.08987738980134,99.28278350830078,31314000
2015-03-20,100.10036880267704,100.42261839747583,99.90701904579777,99.92543029785156,31761400
2015-03-23,99.87021044557483,100.14642143134931,99.69527190408992,99.73210144042969,17268500
2015-03-24,99.72290170767027,100.18326041857192,99.35462035856212,99.37303161621094,22445300
2015-03-25,99.52953174574252,99.62160206438313,97.0620092737931,97.09883880615234,41581400
2015-03-26,96.29781200515791,97.31980869550985,95.97556237858636,96.76737976074219,47846300
2015-03-27,96.74895723460877,97.38424727454189,96.60163912276013,97.15406799316406,33878400
2015-03-30,97.74335698129033,98.35102677788537,97.74335698129033,98.2681655883789,30570200
2015-03-31,97.99192671902213,98.19448561628248,97.20010940673949,97.22772979736328,30488100
2015-04-01,97.22772656655562,97.24614484270238,96.09524844152509,96.7213363647461,32970500
2015-04-02,96.81340988036743,97.0988299494738,96.472742005504,96.7857894897461,19164200
2015-04-06,96.21495678032362,97.84462329241886,96.06763864219398,97.57762145996094,24451100
2015-04-07,97.5223544210718,98.24051264159276,97.41187286376953,97.41187286376953,19379400
2015-04-08,97.44869571772823,98.3233811884365,97.4394936042626,98.18527221679688,25866900
2015-04-09,98.1392446511738,98.8389917019805,97.8077929160705,98.80216217041016,23114700
2015-04-10,98.76534324761354,99.21649978942456,98.54437305897112,99.20729064941406,17164300
2015-04-13,99.28091347800358,99.78730360147311,98.84817537418446,98.95866394042969,17783500
2015-04-14,98.85740356631467,99.1428236368236,98.11161789330168,98.67325592041016,23755700
2015-04-15,98.93104389943792,99.50189099745529,98.81135321214182,99.29012298583984,21128600
2015-04-16,99.02313110732787,99.32696242456109,98.8850221315777,99.15203094482422,16195300
2015-04-17,98.203707499233,98.47070932625662,97.18171076643466,97.60523986816406,46514000
2015-04-20,98.09321011872574,99.24410660450319,98.0563805882391,99.06916809082031,28945900
2015-04-21,99.63999387154914,99.81493234765105,99.37298510126683,99.49267578125,22759800
2015-04-22,99.75050731314155,100.20166384056934,99.10600802326675,100.03593444824219,21429200
2015-04-23,99.69527087036461,100.86458580735112,99.67685961464353,100.4134292602539,29473200
2015-04-24,101.47222370392763,101.91417097203413,101.30649435645188,101.77606201171875,32508100
2015-04-27,102.15359314947911,102.34694998586599,101.29732568290011,101.51830291748047,31121300
2015-04-28,101.59193819472544,101.78529499918228,100.45945990870783,101.31572723388672,36849200
2015-04-29,100.75409425042383,101.34335275947093,100.12800620649683,100.68043518066406,34043900
2015-04-30,100.10956559110934,100.51467630694586,98.57196281501439,99.09677124023438,44080500
2015-05-01,99.48351087527597,100.46867814293071,99.46509259484365,100.40422821044922,32874300
2015-05-04,100.72648945634148,101.19605731814428,100.51472135411149,100.5699691772461,23507300
2015-05-05,100.17401918591612,100.35815978856672,98.88501389382077,98.93104553222656,47843300
2015-05-06,99.10596947684658,99.39138947642012,97.59599427827578,98.24970245361328,42687200
2015-05-07,98.22210284264487,99.11519957478625,98.14844378701144,98.83898162841797,29335800
2015-05-08,99.86099347442638,100.28452257234744,99.71368236513504,100.07276153564453,33023300
2015-05-11,100.13719924700275,100.33975814401839,99.61239075224152,99.68604278564453,19679300
2015-05-12,99.0967848207353,99.7412910436637,98.33259492104854,99.23489379882812,33665000
2015-05-13,99.66765645698266,100.18325594230987,99.29015895914226,99.4374771118164,20738400
2015-05-14,100.24769037377692,100.97505783495032,99.87940909808182,100.89219665527344,23904200
2015-05-15,101.14999635806602,101.28810534870921,100.64359906721269,100.89219665527344,23937400
2015-05-18,100.72644448764953,101.53667294523069,100.65278543936576,101.33411407470703,17631100
2015-05-19,101.44461822556039,101.60113845881449,101.05791869945692,101.22364807128906,14212900
2015-05-20,101.29730331064364,101.8957708958859,100.75408353410276,101.28810119628906,21131900
2015-05-21,101.11317250941691,101.95102861510586,100.96586139576117,101.81291961669922,16771800
2015-05-22,101.69322112490329,102.07992772249904,101.62877119605658,101.71163940429688,13543800
2015-05-26,101.49068801760455,101.62879001605363,100.13723223666997,100.54234313964844,25488400
2015-05-27,100.8461398085155,102.2732540804344,100.62516967801987,102.16276550292969,30572700
2015-05-28,101.9694238280651,102.20881225267446,101.619553841724,101.9325942993164,17302400
2015-05-29,101.86811736594403,102.00622630599824,101.08550940498681,101.32489776611328,30383000
2015-06-01,101.86814728053419,101.94180634012882,100.83694151975311,101.66558837890625,24570200
2015-06-02,101.28812773161494,101.84055679174979,100.79093947013858,101.34336853027344,19449600
2015-06-03,101.80367596207347,102.02464606989854,101.3985582439666,101.64715576171875,20507200
2015-06-04,101.07634585977861,101.72085219589984,100.55153727046675,100.87378692626953,31374600
2015-06-05,100.75408249067097,100.99347092719167,100.01750592807561,100.63439178466797,22641700
2015-06-08,100.58835422560837,100.66201328758389,99.40983733205907,99.61239624023438,24549200
2015-06-09,99.37299622004628,99.80573437807729,98.70086965075075,99.4466552734375,27554600
2015-06-10,99.78730684239784,101.10393244540133,99.67682529707743,100.8093032836914,30297900
2015-06-11,101.1499766314766,101.41698542144319,100.7816884030912,100.95662689208984,17593500
2015-06-12,100.4226199316182,100.63438796830074,99.9898817443428,100.12799072265625,27201800
2015-06-15,99.3822078091592,99.78731856377529,98.80215153003836,99.63079833984375,31238800
2015-06-16,99.52951270365652,100.33974821151487,99.48348106540057,100.17401885986328,16456900
2015-06-17,100.3397519039817,100.77248303717786,99.833354692935,100.45023345947266,23296700
2015-06-18,100.8185439980811,102.08913133882038,100.7633032081189,101.91419982910156,43032400
2015-06-19,101.96400827278765,102.04706706039087,101.33648036905895,101.41030883789062,27877600
2015-06-22,102.15782165527344,102.46235886513949,101.92711292792126,102.15782165527344,19120900
2015-06-23,102.26855153204323,102.33314968596014,101.81636445462487,102.2408676147461,18127900
2015-06-24,102.1209009388079,102.55462737466138,101.68716746228375,101.71485137939453,15815900
2015-06-25,102.11166957524838,102.21318196406355,101.34571501988685,101.51182556152344,18326700
2015-06-26,101.49337657160605,101.7240852765381,100.4597990388689,100.8381576538086,32311700
2015-06-29,99.72154719695911,100.27525382588766,98.41112319526235,98.45726776123047,50874900
2015-06-30,99.1955112919088,99.40776639511196,98.50338518764354,98.80792236328125,34809900
2015-07-01,99.78611010921419,99.98913486266714,99.13089833986042,99.59231567382812,21293000
2015-07-02,99.87840237596112,99.96145411918761,99.3154726474149,99.62000274658203,20499400
2015-07-06,98.99248586923498,99.9614652252207,98.78023780807253,99.3893051147461,24311000
2015-07-07,99.50004688395809,99.73075558170801,97.66360762125655,99.63847351074219,44230800
2015-07-08,98.9278964760078,99.04786951662702,97.71898503431294,97.90354919433594,39691500
2015-07-09,99.20474336365712,99.29702543772167,97.83894472922039,97.84817504882812,28381000
2015-07-10,99.14935285441103,99.71228253034936,98.78944791939071,99.34314727783203,26415800
2015-07-13,100.2014130385864,101.17038543894196,100.19218271839118,101.08733367919922,25780700
2015-07-14,101.22579239941676,102.0286544940545,101.17041750136774,101.7518081665039,21977200
2015-07-15,101.94558475204876,102.25934527614405,101.57644933965777,101.8625259399414,28631500
2015-07-16,102.70231036901477,103.3206081435464,102.49928553781395,103.30215454101562,29838900
2015-07-17,104.13269524064434,104.82482147216797,103.95736138298207,104.82482147216797,35926800
2015-07-20,105.04627340195736,105.56305857017493,104.72328267182138,105.18470001220703,26539000
2015-07-21,105.22161490300145,105.38772543932184,104.81557240140636,105.12010955810547,35468900
2015-07-22,103.51438469983837,104.43721956111678,103.51438469983837,103.9296646118164,35575000
2015-07-23,104.03119220230414,104.37263664481138,103.27446778717227,103.54208374023438,25698300
2015-07-24,104.09576269264312,104.28032682651038,102.37005917423564,102.52693939208984,30844700
2015-07-27,101.94557095980674,102.38852776221029,101.45646959684511,101.67794799804688,35994800
2015-07-28,102.13013850697462,102.75766653174578,101.31804631519437,102.55464172363281,33553500
2015-07-29,102.77610443599163,103.16369332536851,102.37928522810479,102.94221496582031,26714100
2015-07-30,102.70229504625492,103.60666928945562,102.08399736397077,103.43133544921875,25438100
2015-07-31,103.75431174152973,103.80967957379131,103.09909991064276,103.31134796142578,22081700
2015-08-03,103.32980128422237,103.61587778488212,102.30545421587755,102.98834991455078,25001800
2015-08-04,102.94226607661474,103.12683029442928,102.37010573631187,102.79460906982422,22132300
2015-08-05,103.36672505569948,104.28032951100101,103.24675202899392,103.58820343017578,28989900
2015-08-06,103.68048090776475,103.81890752593338,101.46567613907744,101.92709350585938,42125400
2015-08-07,101.6779389783926,102.03784398867077,100.95812895783624,101.79790496826172,30006800
2015-08-10,102.4438928668744,103.1821564806522,102.43466254750935,102.96067810058594,21500800
2015-08-11,102.41621428956738,102.81303355490678,101.07809953869214,101.64102935791016,36123300
2015-08-12,100.93968320912437,102.19473929085976,99.8691983398041,101.99171447753906,41889000
2015-08-13,102.09320733788121,102.58231567663483,101.60410603979808,101.8255844116211,22510500
2015-08-14,101.58567123625791,102.13014046785857,101.38264642424689,101.98249053955078,17924900
2015-08-17,101.73328362602338,102.8591429567108,101.47489106632513,102.83145904541016,21224900
2015-08-18,102.69305462147685,102.77611341398183,102.16703907118104,102.30546569824219,13984400
2015-08-19,101.99170281273462,102.53617902624758,101.04118405969123,101.63179779052734,42511400
2015-08-20,100.69048416126682,101.01347486439046,98.80790072505714,98.81713104248047,57747300
2015-08-21,97.42369156147014,98.25424447721839,94.49830627441406,94.49830627441406,97763400
2015-08-24,86.95872510920995,94.61824961975303,78.2010179080436,90.86231231689453,150829900
2015-08-25,94.19375216803968,94.81204982325046,90.44704495749367,90.52086639404297,75088300
2015-08-26,93.16942833155932,95.26426789468596,91.2960742557277,95.07969665527344,104103800
2015-08-27,96.4546734017646,97.55284887554612,95.3103604204198,97.48825073242188,69377700
2015-08-28,96.97148645787969,97.82049281900053,96.75923134726395,97.46981811523438,49919600
2015-08-31,96.92533695127433,97.46058281969962,96.02096279906539,96.26089477539062,39549400
2015-09-01,93.86153163353782,95.31961238451117,92.86486830699873,93.2524642944336,73155500
2015-09-02,94.94124239601508,95.90099144003908,93.85229704228314,95.88253784179688,43963600
2015-09-03,96.26092522648624,96.91613729034334,95.14429562126445,95.41191864013672,45131800
2015-09-04,94.10146882151919,94.91356093796726,93.75078707979195,94.27680969238281,49379600
2015-09-08,96.08557153065367,97.05454394326395,95.6887522452976,96.93457794189453,37343500
2015-09-09,98.07886983476565,98.10655374898897,95.5964422629159,95.84561157226562,47146700
2015-09-10,95.73488418611132,97.52518602603129,95.6241485115075,96.888427734375,47686700
2015-09-11,96.4454577364731,97.42366027832031,96.16860450656498,97.42366027832031,29106100
2015-09-14,97.78356875781404,97.80202939549368,96.75922162737476,97.12835693359375,19718800
2015-09-15,97.35907765067374,98.57721938325437,96.99917261882068,98.2726821899414,30020200
2015-09-16,98.29114661000877,98.91867462005794,97.9496951643137,98.82638549804688,31329100
2015-09-17,98.72485405550012,100.33981469464584,98.41108661303215,98.86327362060547,56139800
2015-09-18,97.3461635052165,98.61351848406908,97.29065391047425,97.45716857910156,48384000
2015-09-21,97.99373645845634,98.5672886681896,96.88364314817386,97.76246643066406,35772600
2015-09-22,96.26382297926287,96.59685234540135,95.40349829303854,96.30082702636719,47359700
2015-09-23,96.55983003726348,96.8188583180072,95.87527293979542,96.37481689453125,21775100
2015-09-24,95.44051046045853,96.38409609740025,94.60793697427492,96.0233154296875,38284300
2015-09-25,97.0501349547719,97.14264153250475,94.6171703193808,95.20922088623047,44700000
2015-09-28,94.80218746087677,94.86694276897153,92.2212137963014,92.49873352050781,44077500
2015-09-29,92.73003168918011,93.67361738874234,91.35166425034662,92.0177230834961,49315500
2015-09-30,93.33128655154383,94.23786772589983,92.97050604792197,94.1361083984375,41411400
2015-10-01,94.3026395450525,94.57091354102802,93.05377613604257,94.56166076660156,39339100
2015-10-02,93.24807644321854,96.21758270263672,92.95205109499058,96.21758270263672,59370900
2015-10-05,96.92987333213848,97.8549532563739,96.71710890193218,97.59593200683594,32853500
2015-10-06,97.36464702061244,97.6884235326367,96.37481193653906,97.13337707519531,33051500
2015-10-07,97.7439524803314,97.92896565019376,96.47659038759414,97.71619415283203,37389300
2015-10-08,97.34617101426441,98.27125100959685,96.40258546665719,98.104736328125,50188900
2015-10-09,98.15099762160577,98.73380260411115,97.88272354451301,98.54878234863281,23916200
2015-10-12,98.73379646693749,98.97431219740751,98.3822615322802,98.78929901123047,16162000
2015-10-13,98.22501671643082,99.22410503442126,98.05850199676574,98.15100860595703,26999600
2015-10-14,98.15100583344751,98.6412972003336,97.58670635817819,97.99374389648438,30902600
2015-10-15,98.35449136701904,99.61260055319198,98.22498075001293,99.60334777832031,38393800
2015-10-16,99.81612697479407,100.07514822884272,99.33508145344672,100.01964569091797,27091100
2015-10-19,99.89012978888535,100.65794073489724,99.66810553331132,100.59318542480469,23776300
2015-10-20,100.4174316593397,100.63019609603052,99.73286741292593,100.07514953613281,23404700
2015-10-21,100.58394491753097,100.68569721769028,99.4275949932679,99.46459197998047,30195200
2015-10-22,100.35267231912437,101.5737775250321,100.06589274607204,101.49051666259766,42778700
2015-10-23,104.21951554755687,104.75605658033285,103.6737146808534,104.33052062988281,53170900
2015-10-26,104.25647741972344,104.59875944313805,103.85869287384078,104.3952407836914,25918000
2015-10-27,104.11773343654357,104.7560336938665,104.0899751142263,104.60802459716797,31390500
2015-10-28,104.7653447724293,105.47765350341797,103.92351830527645,105.47765350341797,42221900
2015-10-29,104.9965800085194,105.48687127931115,104.88556786770229,105.31110382080078,24913300
2015-10-30,105.35736752655976,105.53313499655239,104.81157367860477,104.83932495117188,27199200
2015-11-02,105.11683314702442,106.1529252413867,104.89481593316107,106.0234146118164,22176900
2015-11-03,105.81063539822483,106.77271933185945,105.65337351061712,106.39344024658203,20418400
2015-11-04,106.7449538689453,106.81896194425975,105.95863747767518,106.40267181396484,28633000
2015-11-05,106.49518422062972,106.75420542347328,105.56085168940255,106.11589813232422,25004100
2015-11-06,105.91238412607576,106.31016872163752,105.23707982571663,106.18991088867188,29924900
2015-11-09,105.79213904891714,105.93090244694649,104.41377195950469,105.06132507324219,33479800
2015-11-10,104.50627254684704,104.89480439281229,104.1917417254948,104.79304504394531,35452100
2015-11-11,105.07984982968985,105.58864673036642,104.48779910406695,104.66356658935547,22748800
2015-11-12,104.23803156623414,104.74682847176648,103.57197272910142,103.64598083496094,31196900
2015-11-13,103.21115473609889,103.3221668547698,101.55526101936869,101.61076354980469,52836000
2015-11-16,101.50904523020868,103.09093139715542,101.27777519893927,103.07242584228516,33980600
2015-11-17,103.24817338926623,103.87722803517251,102.87813999912139,103.13716125488281,30579500
2015-11-18,103.55344113481073,105.21858063764566,103.45168178622757,105.1168212890625,32966500
2015-11-19,105.17235080904203,105.67189487189236,104.98733056846754,105.19084930419922,26188100
2015-11-20,105.69039620668221,105.98642154175432,105.58863683608236,105.90316772460938,22727600
2015-11-23,105.94016022041968,106.32869919067753,105.14459790063559,105.59788513183594,20696200
2015-11-24,104.91331290394312,105.75513192729842,104.38601059522023,105.50536346435547,26374400
2015-11-25,105.66264045057883,105.79215108806464,105.37586790440317,105.59788513183594,14159900
2015-11-27,105.82914098723447,105.95865160740591,105.38509953393273,105.74588012695312,8828000
2015-11-30,106.06045861384769,106.06045861384769,105.13537830680636,105.47765350341797,25041600
2015-12-01,105.90317940327107,106.53223419189453,105.77366168820606,106.53223419189453,28639400
2015-12-02,106.61546350656181,107.07800347839071,105.71813483196576,105.87539672851562,22395500
2015-12-03,106.16216388249752,106.34717702645061,103.46092539930888,104.08073425292969,42754300
2015-12-04,104.39525355427232,106.68945455350317,104.18248915358562,106.51368713378906,40037300
2015-12-07,106.58771563973437,106.65247095554538,105.52387225901049,106.03266906738281,25892100
2015-12-08,104.92255486351742,106.38418271997672,104.88555082259197,106.04190063476562,30792600
2015-12-09,105.57936330099581,106.16216813762583,103.79395886487082,104.43226623535156,48509200
2015-12-10,104.67281323025914,105.60714609408711,104.35828233069881,104.90408325195312,30154600
2015-12-11,103.69220846798659,103.96973527680305,102.42485345029793,102.48960876464844,56022200
2015-12-14,102.62836987352992,103.3129270467522,101.18524038088324,103.26667022705078,53098500
2015-12-15,104.21952035351818,104.79306545945124,103.76622605378327,103.89573669433594,48428000
2015-12-16,104.59879424326624,105.6163808212537,103.50719957216691,105.44062042236328,44944100
2015-12-17,105.90315189757683,105.90315189757683,103.88647739822365,103.90497589111328,45668800
2015-12-18,103.5820521550863,103.81402844887752,101.91182708740234,101.91182708740234,53746100
2015-12-21,102.87689912874531,103.06247742188738,102.11601679988982,103.0439224243164,26432800
2015-12-22,103.59134626683169,103.86972068626608,103.04388554246108,103.72125244140625,26540300
2015-12-23,104.2594406049717,104.5656510545755,104.07386237576947,104.49141693115234,25656900
2015-12-24,104.4914319462478,104.7605253728079,104.4264788487579,104.47286987304688,11468600
2015-12-28,104.22233127283715,104.43575262366808,103.47073018566374,104.41719055175781,19183600
2015-12-29,105.0388688989824,106.2915466193258,104.97391581624538,106.0595703125,27725700
2015-12-30,105.96680370379327,106.00392077276814,105.08529632355045,105.10385131835938,19520100
2015-12-31,104.73266507833752,104.92752432566309,103.77691675190023,103.79547882080078,29886800
2016-01-04,101.55921561935317,101.69840280742747,100.32510715279224,101.6056137084961,50807600
2016-01-05,102.10667988030809,102.23658603028392,100.95607951794192,101.42930603027344,38795200
2016-01-06,99.66632937816651,101.03962550171205,99.66632937816651,100.45504760742188,41891100
2016-01-07,98.3115730517762,99.55496995327663,97.25376147553658,97.30944061279297,61386300
2016-01-08,98.01464633167996,98.6270673030075,96.40937392990895,96.51144409179688,69344000
2016-01-11,97.19808340808184,97.48573179525604,95.32371775465164,96.80836486816406,50024100
2016-01-12,97.73630064248974,98.4322298574103,96.57641861762214,97.93115997314453,46734200
2016-01-13,98.33014877982262,98.57140619648875,94.4051053275709,94.55357360839844,69870700
2016-01-14,94.92472632208906,97.41151310530367,93.41223597224652,96.5671157836914,78445700
2016-01-15,93.36583595327252,94.59067069389286,92.33586048055135,93.5699691772461,91443900
2016-01-19,94.8411859826223,94.98965420698336,92.67916525100802,93.77409362792969,56563800
2016-01-20,92.29873265555273,94.48858952424293,90.23878195031405,93.4864501953125,86675000
2016-01-21,93.88546461826967,94.97111219054325,92.6235127621828,93.57925415039062,61660100
2016-01-22,95.46289168222887,96.32584386698396,95.13812625341896,96.28872680664062,42229800
2016-01-25,95.94541934256715,96.49288012800366,94.77625656162748,94.85977172851562,38881500
2016-01-26,95.25876070102615,96.1217058266423,94.4236445221252,95.71343231201172,36143900
2016-01-27,95.15670251031888,95.56497607625482,92.92972811318398,93.32872772216797,54524700
2016-01-28,94.87831573860318,94.91543279966173,93.0317861969125,94.6463394165039,47641500
2016-01-29,94.61849306446346,96.65988164441016,94.5906570415463,96.62276458740234,54245100
2016-02-01,96.15881162829511,97.24446607342117,95.78765521833738,96.88258361816406,32750300
2016-02-02,96.43721595603421,96.47433302442468,94.49788983893413,94.7855453491211,44928100
2016-02-03,95.41648839225877,95.41648839225877,92.67916394874041,94.33084106445312,61572900
2016-02-04,94.08030638974542,95.0731646571484,93.19879929340478,94.32156372070312,49321600
2016-02-05,93.98753999896039,94.0246570649505,90.67491796242399,91.04608154296875,70749900
2016-02-08,89.34801770920507,90.05322784194277,88.0025505428399,89.65422821044922,91673100
2016-02-09,88.45719985617242,90.73056464726669,88.31801266747483,89.37582397460938,73778400
2016-02-10,90.40580221071474,91.57496472283965,89.6542012783118,89.71915435791016,59421700
2016-02-11,88.57782832189913,90.30373253646503,88.32729703626752,89.58924865722656,76839200
2016-02-12,90.60066091043066,91.04605851027968,89.75627088067635,90.95326232910156,49186500
2016-02-16,92.29875715398511,93.00396728515625,91.72345322074591,93.00396728515625,40565900
2016-02-17,93.68130052719243,95.24018141964632,93.4400432125847,95.11027526855469,41766500
2016-02-18,95.40721981788947,95.42577480841972,93.90401072814547,94.02464294433594,38991500
2016-02-19,93.5699554581296,94.59065682512234,93.36582226408579,94.3030014038086,28257900
2016-02-22,95.18455250735681,95.92687269575957,95.09176336872616,95.8340835571289,23979100
2016-02-23,95.27731673119618,95.5371290831647,94.19166922646099,94.25662231445312,29869700
2016-02-24,93.15241363439829,95.2773176467829,92.57710979282831,95.15669250488281,40739100
2016-02-25,95.35152935521431,96.0938491821289,94.49785128919918,96.0938491821289,29389300
2016-02-26,96.82694566380675,96.84550773981003,95.74129783642019,95.97327423095703,30925000
2016-02-29,95.88043822099387,96.59492205199786,95.11027526855469,95.11027526855469,27553900
2016-03-01,96.01967209915357,98.16313171386719,95.72274259807048,98.16313171386719,37699800
2016-03-02,98.04247600097358,98.21877319150309,97.43933614868496,98.2002182006836,29209800
2016-03-03,98.09817124371449,98.12600727620207,97.30945297935168,98.01465606689453,25474600
2016-03-04,98.12597667009521,98.6827183842673,97.402211733736,98.05174255371094,31655400
2016-03-07,97.55068618193238,98.1167090076322,96.75268702043286,97.44861602783203,25861200
2016-03-08,96.78055994089208,97.62495038205466,96.47434938426206,96.64137268066406,28898500
2016-03-09,97.00322626959979,97.28159362736234,96.46503946682712,97.2630386352539,31047400
2016-03-10,97.67135841212466,98.22810043020637,95.86193800416056,97.11461639404297,44236100
2016-03-11,98.16310642511357,98.81263732910156,97.85689596493813,98.81263732910156,31454000
2016-03-14,98.44145806692228,99.2116210725558,98.41362204395922,98.97964477539062,25374900
2016-03-15,98.62705100984152,99.05388658024312,98.31155953993711,98.94253540039062,26524600
2016-03-16,98.7013014604116,100.08387854539725,98.67345835132518,99.82406616210938,31693100
2016-03-17,99.53638765272146,100.00034025255196,99.16523123634093,99.76836395263672,29623700
2016-03-18,100.00847654979371,100.17599522141568,99.39424615408309,99.92472076416016,37682300
2016-03-21,99.74791850970264,100.40868479649394,99.69208130529556,100.31562042236328,17288600
2016-03-22,99.74790581416082,100.85539089632198,99.72929578184593,100.62272644042969,18840300
2016-03-23,100.42728882514172,100.50173605451644,99.57107823395329,99.79444122314453,20912900
2016-03-24,99.3104697790214,99.85025288096986,99.14295113015305,99.82233428955078,19017300
2016-03-28,100.10154001236837,100.12015714258052,99.50591965196547,99.68274688720703,13892300
2016-03-29,99.49664670737855,101.34865407448791,99.32912798922474,101.28350830078125,29963900
2016-03-30,101.88842252374775,102.40958863730957,101.56268660241585,101.77674102783203,23807200
2016-03-31,101.702284834618,102.08385794674165,101.46962038098816,101.6278305053711,21447200
2016-04-01,101.01361552171754,102.7446398900556,100.87401540807285,102.70741271972656,26389000
2016-04-04,102.70738760385949,102.78184192631063,102.07454006373469,102.31651306152344,17163000
2016-04-05,101.52545437268036,101.90702747275809,101.19972556795267,101.33001708984375,20107900
2016-04-06,101.43239753614377,103.03313018134558,101.43239753614377,102.99590301513672,25056000
2016-04-07,102.40025807940265,102.5863938659543,101.07872594648002,101.5161361694336,28567200
2016-04-08,102.14898268979069,102.39094855951855,101.08803356758644,101.44168090820312,22898000
2016-04-11,101.87913302897105,102.39099067193669,101.0601494396547,101.0694580078125,25772100
2016-04-12,101.1439035368004,102.11178863049662,100.52966589834921,101.91635131835938,28564100
2016-04-13,102.698080376446,103.37746365204272,102.5677888606365,103.21925354003906,25356700
2016-04-14,103.23783944713034,103.61010387689404,102.37232766557993,103.22853088378906,17199700
2016-04-15,103.14480668699575,103.35885400689035,102.70739638066034,102.96797943115234,21353300
2016-04-18,102.67018011004056,103.55430228235589,102.6050343405053,103.51708221435547,17126100
